date,open,high,low,close,volume
2024-04-17,0.45865,0.46523,0.4274,0.4441,32937511.529733427
2024-04-18,0.444182,0.46218,0.434007,0.4583,28210737.131158512
2024-04-19,0.458362,0.4763,0.4228,0.4683,44762677.2168706
2024-04-20,0.468291,0.5089,0.4647,0.50778,38947156.01315257
2024-04-21,0.507123,0.51389,0.4877,0.4992,28325821.63777723
2024-04-22,0.499412,0.52332,0.495,0.517,35565570.763802305
2024-04-23,0.516869,0.52246,0.497,0.4999,41152628.96708008
2024-04-24,0.5,0.51113,0.4685,0.4746,33257096.003995735
2024-04-25,0.474598,0.47982,0.462,0.4705,25068721.314170457
2024-04-26,0.470589,0.47923,0.4605,0.4628,16424191.866512945
2024-04-27,0.462474,0.47029,0.44484,0.467,15719505.039133204
2024-04-28,0.466717,0.4788,0.458,0.46048,14127795.042363921
2024-04-29,0.459945,0.46407,0.4464,0.457,21875711.996253856
2024-04-30,0.457063,0.46369,0.4255,0.4409,36530721.70351024
2024-05-01,0.440751,0.45761,0.4179,0.4493,39724683.90312284
2024-05-02,0.449606,0.46359,0.4383,0.4577,36152047.58382595
2024-05-03,0.457881,0.4746,0.4463,0.4675,28339873.116129354
2024-05-04,0.467659,0.4772,0.462417,0.4633,20709956.667224117
2024-05-05,0.462999,0.46658,0.45148,0.4581,15297801.030775713
2024-05-06,0.457958,0.4764,0.4515,0.4538,26844287.92917072
2024-05-07,0.454122,0.45709,0.4407,0.4414,29879704.657690182
2024-05-08,0.441394,0.46989,0.4364,0.45259,34522809.00294802
2024-05-09,0.451293,0.46561,0.4467,0.463489,18396908.907763246
2024-05-10,0.463482,0.46958,0.443,0.4477,21586026.308276232
2024-05-11,0.447902,0.45103,0.437217,0.4388,18667560.229233008
2024-05-12,0.438476,0.44393,0.432411,0.43763,8488698.33824804
2024-05-13,0.43763,0.45379,0.4251,0.4366,25307573.251123138
2024-05-14,0.436431,0.4389,0.426,0.427801,14542401.312637283
2024-05-15,0.427872,0.45574,0.4258,0.4527,30446360.12961081
2024-05-16,0.452633,0.463596,0.4486,0.459872,33194187.99793987
2024-05-17,0.459865,0.49162,0.4552,0.4822,38661903.14567505
2024-05-18,0.482192,0.48676,0.4757,0.4824,15379561.691397106
2024-05-19,0.482008,0.48416,0.462006,0.46715,21355134.59386201
2024-05-20,0.467149,0.50326,0.460606,0.5021,53931908.736171566
2024-05-21,0.502093,0.51052,0.4906,0.4945,30926142.60524289
2024-05-22,0.494481,0.49561,0.4747,0.4832,23479986.54249043
2024-05-23,0.483134,0.48897,0.44408,0.46614,34457950.196825996
2024-05-24,0.46541,0.4701,0.454,0.459911,19144804.736382086
2024-05-25,0.459912,0.46515,0.457,0.46273,10515474.294442054
2024-05-26,0.461943,0.46326,0.4547,0.458,10899709.758580506
2024-05-27,0.457872,0.4749,0.4563,0.4681,16853532.523510076
2024-05-28,0.46806,0.46988,0.4515,0.4572,14778473.548262298
2024-05-29,0.457091,0.46467,0.4502,0.4507,16669749.847912261
2024-05-30,0.450578,0.4684,0.44,0.4464,22246086.60443588
2024-05-31,0.446304,0.45573,0.4433,0.4464,13125423.66408421
2024-06-01,0.446649,0.4534,0.4445,0.4495,7503759.401045674
2024-06-02,0.449687,0.45429,0.4402,0.4462,9748929.681634262
