date,open,high,low,close,volume
2024-06-10,0.655,0.6682,0.6355,0.6493,9044690.150771676
2024-06-11,0.6495,0.6516,0.6023,0.6176,12970112.598779116
2024-06-12,0.6176,0.6529,0.6055,0.6446,11488932.430723019
2024-06-13,0.6444,0.646,0.5997,0.6045,9676563.322226897
2024-06-14,0.6047,0.61257,0.5692,0.5914,15320293.227123007
2024-06-15,0.5913,0.6182,0.5908,0.6169,8638066.922781441
2024-06-16,0.6173,0.6286,0.6037,0.6191,13906462.462403769
2024-06-17,0.6191,0.6202,0.5737,0.5841,11548155.52968672
2024-06-18,0.584,0.5866,0.5151,0.5571,27368488.910796333
2024-06-19,0.557,0.58191,0.5539,0.5772,9371707.711471992
2024-06-20,0.5767,0.5969,0.5674,0.5733,7398235.202017705
2024-06-21,0.5731,0.58279,0.5657,0.5685,5702114.415787176
2024-06-22,0.5685,0.57412,0.5624,0.57158,3092039.0537117776
2024-06-23,0.5708,0.58532,0.556,0.5613,4538728.216207809
2024-06-24,0.5612,0.56733,0.5327,0.5611,14232766.746270593
2024-06-25,0.5609,0.57742,0.5577,0.5674,8913334.216553342
2024-06-26,0.5672,0.57198,0.5459,0.5514,4809976.009831458
2024-06-27,0.5514,0.57202,0.543,0.5662,7612207.699244862
2024-06-28,0.5662,0.57128,0.5514,0.5521,6390755.194345647
2024-06-29,0.552,0.56411,0.5461,0.547,4466014.635420746
2024-06-30,0.5466,0.56569,0.5437,0.5602,4365710.579558404
2024-07-01,0.5598,0.56963,0.5528,0.5574,5366278.125839625
2024-07-02,0.5571,0.57468,0.5551,0.5706,7579056.448722915
2024-07-03,0.5706,0.57405,0.5258,0.5305,10611232.863037124
2024-07-04,0.5306,0.53553,0.4922,0.494,16891837.668783206
2024-07-05,0.4941,0.49545,0.4279,0.4676,29867209.491639066
2024-07-06,0.4679,0.509,0.4654,0.5064,7838435.968776779
2024-07-07,0.5064,0.50652,0.4749,0.4777,5848035.5277772015
2024-07-08,0.4774,0.516,0.46,0.502,11915746.77962878
2024-07-09,0.5019,0.50957,0.4934,0.5011,7830604.857853832
2024-07-10,0.501,0.51687,0.493,0.513,6849446.401692406
2024-07-11,0.5129,0.5249,0.4965,0.4983,7856724.907654809
2024-07-12,0.498,0.51053,0.4915,0.5074,3741220.2216438786
