date,open,high,low,close,volume
2024-10-20,11.418,12.034,11.274,11.968,1003801.2479164342
2024-10-21,11.97,12.026,11.531,11.7,1045781.4012628512
2024-10-22,11.7,12.33,11.588,11.967,1860673.0089586081
2024-10-23,11.95872,12.006,10.995,11.31588,1305355.8783656114
2024-10-24,11.316,11.633,11.212,11.605,1130119.6188554037
2024-10-25,11.61,12.089,10.79,11.117,2354917.9883277453
2024-10-26,11.11787,11.38,10.81,10.99,1382572.4839977906
2024-10-27,10.994,11.16,10.833,10.968,840320.6019975445
2024-10-28,10.97269,11.258,10.7,11.175,1514592.8832761436
2024-10-29,11.183,11.8,11.139,11.796,1661242.4929319995
2024-10-30,11.78981,12.457,11.64184,12.393,1730883.7263004647
2024-10-31,12.38876,12.458,11.306,11.403,1476168.5881536123
2024-11-01,11.399,11.719,11.14488,11.244,1425113.5077065157
2024-11-02,11.242,11.397,11.073,11.186,725359.4902007588
2024-11-03,11.191,11.23,10.511,10.757,862739.0674278862
2024-11-04,10.758,10.906,10.067,10.248,1046218.7595843661
2024-11-05,10.251,10.95,10.178,10.831,1351241.4056330996
2024-11-06,10.83493,12.32,10.802,12.181,3494375.851452017
2024-11-07,12.182,12.717,12.071,12.597,2219639.8047291143
2024-11-08,12.599,13.762,12.527,13.703,2945746.0935166627
2024-11-09,13.703,13.846,13.286,13.782,1674408.4418209365
2024-11-10,13.781,14.862,13.644,14.272,3786146.7766783293
2024-11-11,14.274,14.962,13.624,14.933,3140035.440993618
2024-11-12,14.933,15.361,13.675,13.968,3921609.4314034735
2024-11-13,13.96782,14.407,13.07,13.501,3543175.5390465315
2024-11-14,13.5,13.83,12.802,12.988,2575722.972772596
2024-11-15,12.995,13.899,12.722,13.837,2421512.514318866
2024-11-16,13.842,14.798,13.724,14.53,3386305.618742516
2024-11-17,13.879,13.935,13.56,13.792,300018.1543195244
2024-11-18,14.926,15.441,14.839,15.24481,508251.5724531218
2024-11-19,14.90257,14.994,14.40765,14.635,544716.8894512404
2024-11-20,14.143,14.562,14.08197,14.258,306596.8919722308
2024-11-21,14.25,15.386,13.854,14.905,3258694.5542369527
2024-11-22,14.91,16.611,14.734,16.58,5013881.2401611945
2024-11-23,16.583,18.42424,16.309,17.398,6741160.154600864
2024-11-24,17.38894,18.35609,16.11,17.92585,2177748.0
2024-11-25,17.931,19.065,17.1403,17.342,5269745.119126658
2024-11-26,17.338,17.845,16.183,17.333,3699755.0163789657
2024-11-27,17.33041,19.019,16.955,18.672,3587760.865191216
2024-11-28,18.678,18.716,17.489,17.941,2594776.19490857
2024-11-29,17.941,18.421,17.529,18.255,2115448.809199874
2024-11-30,18.251,19.456,17.93466,19.008,3023608.8529707934
2024-12-01,19.00818,19.125,18.415,18.939,2451961.358931415
2024-12-02,18.93,26.926,18.588,25.235,13949206.47199568
2024-12-03,25.233,26.253,22.549,24.115,9723017.776168656
2024-12-04,24.119,26.5,23.622,24.108,5780967.236623714
2024-12-05,24.109,25.059,22.303,23.167,6011941.035318235
2024-12-06,23.174,26.0,22.74,25.916,3946332.109003337
2024-12-07,25.911,26.87397,24.462,24.811,4012232.5742531274
2024-12-08,24.803,27.401,24.706,26.116,4003241.863126066
2024-12-09,26.165,27.339,19.535,22.367,71730.8584494396
2024-12-10,22.26344,23.791,20.265,22.129,8457285.555812607
2024-12-11,22.13302,24.349,21.16,24.083,4453556.759456457
2024-12-12,24.08842,29.52494,23.889,29.10157,10605383.168767057
2024-12-13,29.13,30.949,27.49,28.999,5973542.693156255
2024-12-14,29.01244,30.75,28.716,29.112,5269339.51436089
2024-12-15,29.118,29.874,28.02,29.248,3257246.5445007845
2024-12-16,29.24729,30.812,28.406,28.751,5255286.0771749215
2024-12-17,28.75,29.071,27.317,27.858,3542557.433767336
2024-12-18,27.84783,28.405,24.699,24.841,4334554.732553078
2024-12-19,24.86761,25.72,21.671,22.784,7614620.414607329
2024-12-20,23.055,23.74,20.0,23.39,7849863.676982494
2024-12-21,23.3812,24.94718,21.759,22.09549,3681387.9405089114
2024-12-22,22.122,22.78,21.27741,22.061,2464077.4471742623
2024-12-23,22.064,24.954,21.47,24.511,4469259.468477631
2024-12-24,24.514,26.0,23.503,25.406,4010336.947665627
2024-12-25,25.41215,25.562,24.12,24.424,1450556.366643327
2024-12-26,24.417,24.69,22.395,22.656,1943045.5260104798
2024-12-27,22.64118,23.653,21.331,21.531,2332491.1924018264
2024-12-28,21.536,22.349,21.025,21.948,2114679.533704299
2024-12-29,21.939,22.064,20.732,20.90899,1270912.5831758725
2024-12-30,20.911,21.805,20.04796,20.542,2707593.6047131773
2024-12-31,20.325,21.18,19.75,19.989,2464530.9408460804
2025-01-01,19.976,21.905,19.655,21.692,1831910.323079958
2025-01-02,21.93,22.894,21.833,22.118,55090.315233879934
2025-01-03,22.04371,23.89347,21.626,23.45668,2427909.032903204
2025-01-04,23.47,24.057,22.85303,23.594,1474401.2305800796
2025-01-05,23.595,23.821,22.851,23.57678,1180817.6605234768
2025-01-06,23.574,24.779,23.01,23.844,2505425.9380097426
2025-01-07,23.832,23.851,21.169,21.385,2468957.716807156
2025-01-08,21.38904,21.726,19.57326,20.441,3171946.001063472
2025-01-09,20.437,20.745,19.135,19.645,2418687.503727093
2025-01-10,19.64593,20.538,19.527,20.245,2271970.3183066407
2025-01-11,20.24,20.711,19.803,20.19107,1140658.4852601201
2025-01-12,20.211,20.353,19.5803,19.827,1055258.3097973405
2025-01-13,19.828,20.424,17.837,19.36044,3367525.68722671
2025-01-14,19.353,20.51,19.24,20.312,1601013.9129137343
2025-01-15,20.3064,22.156,20.09,22.087,2553574.9993116404
2025-01-16,22.089,23.88,21.295,23.022,4159243.758411301
2025-01-17,23.01,25.238,23.01,25.104,3342881.1509376233
2025-01-18,25.107,25.679,23.3246,24.086,4007289.77003423
2025-01-19,24.082,26.68,22.12333,24.306,7234274.309505046
2025-01-20,24.315,26.921,23.35883,25.053,7990969.735780331
2025-01-21,25.054,27.12,23.637,26.666,5010886.707030573
2025-01-22,26.67165,27.2,25.099,25.275,2363815.026498468
2025-01-23,25.10225,28.07124,23.97,25.68,3731391.0159247234
2025-01-24,25.66984,26.437,24.839,25.188,2548798.3329050904
2025-01-25,25.179,25.43,24.698,24.92,1621438.0840345868
2025-01-26,24.927,26.384,24.7507,24.863,2217825.0756986756
2025-01-27,24.869,25.123,22.176,24.198,4966201.319044808
2025-01-28,24.205,24.675,22.333,22.603,2877344.608167452
2025-01-29,22.932,24.451,22.25,23.638,3177356.3572160047
2025-01-30,23.663,25.266,23.401,24.459,2346435.377401072
2025-01-31,24.46659,26.4,24.12741,25.152,2752167.887330865
2025-02-01,25.14,25.959,22.76,22.97,2372789.3015676523
2025-02-02,22.968,23.33263,19.29358,20.457,5099795.033337131
2025-02-03,20.46109,22.067,15.80252,21.66517,10583278.483708749
2025-02-04,21.673,21.733,19.315,19.982,4718820.993046123
2025-02-05,19.99606,20.27162,18.96967,19.18218,264670.6353877191
2025-02-06,19.188,19.94,18.409,18.601,2821806.0325786606
2025-02-07,18.59602,19.863,17.796,18.39,3019878.0121304654
2025-02-08,18.39,18.63033,17.875,18.448,1222953.4863099607
2025-02-09,18.447,19.009,17.44,18.282,1890065.135338184
