date,open,high,low,close,volume
2024-09-23,4.315,4.4644,4.235,4.4644,711042.2932661908
2024-09-24,4.4561,4.6903,4.401,4.634,1359286.2992870635
2024-09-25,4.6393,4.7808,4.5899,4.636,870380.9245609404
2024-09-26,4.637,4.8842,4.564,4.816,1083571.5563557316
2024-09-27,4.815,4.9699,4.809,4.883,1377741.7248478965
2024-09-28,4.883,5.0,4.747,4.797,887750.9111503287
2024-09-29,4.796,4.8684,4.684,4.7799,563650.8495854122
2024-09-30,4.767,4.7795,4.4,4.432,1262285.2605565295
2024-10-01,4.4307,4.5705,4.047,4.152,1829878.4226312793
2024-10-02,4.151,4.2764,4.005,4.1004,1876651.6770085166
2024-10-03,4.1002,4.173,3.99,4.13,1203356.3965571455
2024-10-04,4.129,4.2167,4.106,4.194,1158987.7877588836
2024-10-05,4.192,4.2416,4.075,4.138,379215.4730171517
2024-10-06,4.138,4.1992,4.099,4.189,465808.0500484386
2024-10-07,4.1894,4.2759,4.1258,4.1313,702184.5062460834
2024-10-08,4.1289,4.183,4.0435,4.101,712875.4565227841
2024-10-09,4.1007,4.1518,3.949,4.021,739401.083559502
2024-10-10,4.0189,4.0788,3.959,4.065,569452.6511592178
2024-10-11,4.0683,4.194,4.049,4.17,461538.06752553576
2024-10-12,4.17,4.2641,4.15,4.205,544166.1604262949
2024-10-13,4.2029,4.2166,4.084,4.162,392681.8787634308
2024-10-14,4.1583,4.4009,4.1326,4.375,797131.4148414668
2024-10-15,4.378,4.5398,4.292,4.407,937729.2817005209
2024-10-16,4.4044,4.4141,4.286,4.311,540463.061474266
2024-10-17,4.3114,4.35,4.145,4.19,676047.2490091746
2024-10-18,4.189,4.311,4.173,4.311,485017.2375413705
2024-10-19,4.3085,4.483,4.3085,4.431,692363.8341455259
2024-10-20,4.4302,4.5934,4.3564,4.577,630632.3340356079
2024-10-21,4.577,4.6152,4.333,4.376,754058.9552079876
2024-10-22,4.3747,4.4415,4.268,4.32,735826.3167840797
2024-10-23,4.3213,4.3289,4.1,4.206,950372.2515610129
2024-10-24,4.2047,4.2741,4.14,4.203,750466.4517786786
2024-10-25,4.205,4.216,3.847,3.99,1302976.9516528198
2024-10-26,3.989,4.0582,3.939,4.029,683695.7321849616
2024-10-27,4.0284,4.1368,4.001,4.126,489276.5300839527
2024-10-28,4.1232,4.229,4.0,4.1313,1552480.233824234
2024-10-29,4.1313,4.25,4.073,4.194,1971402.7864557742
2024-10-30,4.1901,4.217,4.116,4.19,722781.3461675027
2024-10-31,4.189,4.2158,3.896,3.954,1422604.0075433927
2024-11-01,3.954,3.993,3.846,3.908,1358481.2842079392
2024-11-02,3.906,3.9491,3.823,3.907,536028.6934002427
2024-11-03,3.9036,3.928,3.665,3.785,1357801.4686365395
2024-11-04,3.7839,3.8356,3.676,3.749,851271.5575129486
2024-11-05,3.7487,3.9179,3.744,3.858,1528592.941227238
2024-11-06,3.8561,4.13,3.856,4.114,2788035.6494565415
2024-11-07,4.117,4.2,4.0482,4.167,1521316.9656770616
2024-11-08,4.1641,4.394,4.117,4.327,2920174.9970374387
2024-11-09,4.326,4.643,4.265,4.63,1728529.1353513277
2024-11-10,4.6342,5.481,4.586,5.246,5841277.442626807
2024-11-11,5.2444,5.789,4.977,5.716,5008690.014399689
2024-11-12,5.717,5.844,5.1204,5.314,6128152.807770597
2024-11-13,5.3135,5.439,4.9128,5.078,5462804.935320854
2024-11-14,5.079,5.217,4.685,4.777,4139365.8178247376
2024-11-15,4.774,5.18,4.708,5.162,3683781.178368709
2024-11-16,5.1601,5.811,5.136,5.785,4935795.890428246
2024-11-17,5.455,5.548,5.309,5.418,440037.4021475923
