date,open,high,low,close,volume
2024-07-25,178.01,179.88,165.12,171.82,1775033.7931230327
2024-07-26,171.83,184.0,171.67,183.06,1285309.7748189496
2024-07-27,183.16,188.63,175.17,183.56,1375976.5008494828
2024-07-28,183.56,187.05,180.99,184.9,640281.7065982462
2024-07-29,184.91,194.32,181.57,182.52,1758746.4048841007
2024-07-30,182.52,185.0,175.35,179.11,1328444.0766587441
2024-07-31,179.03,184.66,171.53,171.58,1569694.5894816215
2024-08-01,171.61,173.08,157.67,167.22,2507817.939795724
2024-08-02,167.23,169.48,149.78,152.57,2387366.8713589762
2024-08-03,152.57,154.11,139.73,142.45,1737862.7695583787
2024-08-04,142.44,146.18,131.11,138.25,2398687.7192163267
2024-08-05,138.26,139.53,109.55,129.81,8633893.263855858
2024-08-06,129.8,149.87,129.37,144.46,3047446.0691104024
2024-08-07,144.46,155.31,142.29,144.96,2978561.761693854
2024-08-08,144.78,163.72,141.43,163.18,3238026.6609780635
2024-08-09,163.19,163.72,150.79,156.32,2057838.8576914293
2024-08-10,156.35,158.93,152.54,154.07,725890.241099186
2024-08-11,154.06,158.11,141.2,141.57,1330639.587805668
2024-08-12,141.56,151.19,141.21,146.5,1647770.3865463776
2024-08-13,146.31,150.03,142.89,146.7,971424.5556753782
2024-08-14,146.7,152.29,142.34,143.73,1381215.115406399
2024-08-15,143.74,147.64,137.72,142.57,1789236.9353424446
2024-08-16,142.57,145.0,136.02,139.08,1308136.5670072243
2024-08-17,139.07,142.16,137.66,141.96,441612.9289215544
2024-08-18,141.96,147.58,140.55,142.43,1288109.2474468949
2024-08-19,142.41,146.35,140.38,144.31,810060.1219342441
2024-08-20,144.3,149.0,141.01,142.28,1133585.2897017738
2024-08-21,142.27,144.63,138.8,142.82,1133050.712552698
2024-08-22,142.83,144.97,140.64,143.27,660869.925917685
2024-08-23,143.42,154.45,142.61,153.39,1375809.4821285526
2024-08-24,153.38,162.48,152.03,160.72,1294766.2928733225
2024-08-25,160.74,162.1,155.27,158.99,657035.0592528392
2024-08-26,159.01,162.21,155.62,157.12,946430.1879741271
2024-08-27,157.18,159.85,145.0,146.81,1318049.7062419245
2024-08-28,146.81,149.29,140.53,143.94,1348948.1370357536
2024-08-29,143.9,147.68,138.08,140.04,982432.4447381928
2024-08-30,140.04,141.35,132.03,137.96,1186911.878915401
2024-08-31,138.01,139.66,134.49,135.32,312881.6531163329
2024-09-01,135.38,136.51,127.79,128.54,1047043.646868904
2024-09-02,128.5,135.77,127.0,134.97,974014.5997113108
2024-09-03,134.94,138.04,126.97,127.5,1042361.7595655117
2024-09-04,127.51,135.46,122.3,133.61,1603500.7514631094
2024-09-05,133.62,135.79,127.89,129.36,893941.4341134429
2024-09-06,129.37,134.46,120.5,125.01,2148505.10877772
2024-09-07,125.02,129.89,124.1,127.71,477989.87938959716
2024-09-08,127.72,131.86,126.6,130.13,521808.207752112
2024-09-09,130.04,137.25,127.0,135.09,1098618.2006013405
2024-09-10,135.09,138.32,132.56,135.61,757583.9206257714
2024-09-11,135.67,136.13,128.27,132.49,335709.64867195865
2024-09-12,132.44,137.09,132.41,136.06,206968.65701013454
2024-09-13,136.06,140.01,131.83,139.13,277140.063167472
2024-09-14,139.12,139.92,135.67,137.21,96909.1715113001
2024-09-15,137.21,138.28,130.5,131.42,183572.69292961084
2024-09-16,131.4,132.78,128.85,131.4,223373.49759847042
2024-09-17,131.4,135.72,130.26,131.56,812270.636901522
2024-09-18,131.54,134.49,127.08,134.35,1043710.8200320196
2024-09-19,134.33,144.23,134.3,142.89,1797355.9372474628
2024-09-20,142.88,152.45,141.2,146.66,1393606.37232006
2024-09-21,146.7,150.0,144.59,149.45,479073.0050672931
2024-09-22,149.48,150.0,141.04,144.64,658467.8369110421
2024-09-23,144.69,149.21,142.13,144.78,987327.7491693791
2024-09-24,144.73,154.09,143.11,152.74,1344661.616261434
2024-09-25,152.74,154.0,147.25,147.93,844748.5848364041
2024-09-26,148.06,158.25,146.52,155.57,1243804.78154081
2024-09-27,155.55,161.63,154.0,157.66,1121638.2578170768
2024-09-28,157.66,159.65,155.02,156.77,417749.24679903017
2024-09-29,156.78,162.1,155.02,158.49,692527.5743591979
2024-09-30,158.61,159.99,151.65,152.5,830680.6224965657
2024-10-01,152.55,157.57,142.22,145.1,1936739.285972674
2024-10-02,145.13,149.17,138.55,140.16,1446075.3360272243
2024-10-03,140.15,143.27,133.1,136.8,1232311.4136013533
2024-10-04,136.81,144.82,135.91,143.21,1237173.4261233304
2024-10-05,143.23,145.11,140.99,142.59,439360.91023675544
2024-10-06,142.6,146.84,142.0,146.48,478584.32394042955
2024-10-07,146.47,152.34,143.41,143.94,1287543.1111088886
2024-10-08,143.96,145.63,141.09,143.4,663366.6817486098
2024-10-09,143.42,145.46,138.54,139.21,790548.3789056687
2024-10-10,139.22,140.87,135.36,138.95,771604.5904566399
2024-10-11,138.89,146.56,138.51,145.46,956296.6703447157
2024-10-12,145.49,147.45,144.55,146.35,425506.3531277397
2024-10-13,146.38,149.07,144.4,147.68,443033.67962761846
2024-10-14,147.62,158.32,146.73,157.52,1159457.0676394992
2024-10-15,157.53,159.64,150.33,154.72,1296333.3333031673
2024-10-16,154.73,158.39,152.84,154.24,920072.8177010881
2024-10-17,154.22,155.72,147.63,150.44,827247.760687808
2024-10-18,150.43,156.69,149.55,154.92,754307.228366838
2024-10-19,154.92,159.81,153.6,159.58,451765.89784328436
2024-10-20,159.72,167.96,157.58,167.37,822035.4659480057
2024-10-21,167.34,171.62,161.23,166.13,1404738.4278310745
2024-10-22,166.07,171.0,162.84,167.48,1061038.4698246017
2024-10-23,167.36,174.05,164.04,170.65,1204476.6693751868
2024-10-24,170.65,179.12,170.27,177.06,1201505.8404827812
2024-10-25,177.07,177.55,159.05,164.6,1652987.5011872465
2024-10-26,164.58,173.1,162.2,170.66,757053.7732446963
2024-10-27,170.66,178.28,170.01,176.44,722862.1136641506
2024-10-28,176.43,179.71,172.27,178.2,1221587.5182255486
2024-10-29,178.1,183.3,176.07,179.39,1521685.131834298
2024-10-30,179.32,181.29,173.08,174.85,870187.1012458127
2024-10-31,174.8,176.63,167.31,168.43,1012057.7798496927
2024-11-01,168.49,173.98,163.49,166.02,961758.0210588787
2024-11-02,166.06,168.66,162.01,166.12,389626.54600761406
2024-11-03,166.07,166.55,157.8,162.46,757580.3838934556
2024-11-04,162.42,165.05,155.0,157.86,783093.1742439747
2024-11-05,157.89,169.42,156.69,166.64,976869.4542734645
2024-11-06,166.66,190.07,166.36,186.76,3100262.973691992
2024-11-07,186.88,198.0,185.89,196.44,1624985.5730650793
2024-11-08,196.45,205.2,195.64,199.99,1621779.1893954389
2024-11-09,200.0,203.49,195.05,200.0,1156571.5738120307
2024-11-10,200.11,215.7,198.71,210.22,2281728.731110006
2024-11-11,210.24,225.0,204.22,222.37,2445498.3849295336
2024-11-12,222.4,225.37,204.92,211.87,2438227.5654079895
2024-11-13,211.84,220.84,200.9,215.46,2532200.4676530072
2024-11-14,215.47,222.83,206.75,209.58,1836521.9617832403
2024-11-15,209.58,220.57,204.48,218.53,1670565.9498663067
2024-11-16,218.54,222.22,213.4,215.81,1206332.6281825358
2024-11-17,236.14,238.41,231.47,237.43,287153.5325333715
2024-11-18,235.96,241.17,235.75,239.84,251085.0342899507
2024-11-19,244.03,244.51,233.69,237.95,352669.8433533875
2024-11-20,232.1,238.3,231.96,235.71,214592.48097676
2024-11-21,235.68,259.89,229.56,256.65,2637955.476492208
2024-11-22,256.65,264.63,250.56,257.23,1506572.1406965016
2024-11-23,257.23,264.32,252.61,255.12,1237696.5894238893
2024-11-24,254.97,259.9899,241.0,252.67,2045186.0
2024-11-25,253.03,256.82,231.16,234.18,1852392.4840961986
2024-11-26,234.14,239.97,221.57,230.6,1555062.77989465
2024-11-27,230.6,245.0,227.5,242.24,1176788.1759059918
2024-11-28,242.24,245.49,232.89,237.65,623131.7215615232
2024-11-29,237.64,247.04,236.58,243.47,1025735.2722020354
2024-11-30,243.43,245.6,237.56,237.74,703799.5815891253
2024-12-01,237.74,240.14,234.24,236.95,867018.1824369106
2024-12-02,237.12,238.5,220.03,225.79,1897297.8366841844
2024-12-03,225.79,239.65,215.23,234.04,474786.5396626133
2024-12-04,234.27,241.0,225.09,229.27,31825.286887949813
2024-12-05,229.47,244.99,223.19,236.13,2033255.883596195
2024-12-06,236.13,247.1,231.11,237.21,1134097.6534832362
2024-12-07,237.21,243.83,234.32,238.32,951398.1205639625
2024-12-08,238.35,241.72,233.32,237.19,594809.1507998878
2024-12-09,237.17,237.2,201.65,216.89,57837.47324314955
2024-12-10,216.93,221.2,203.14,213.75,2340951.5563724595
2024-12-11,213.71,231.0,211.62,227.42,1489493.4965693553
2024-12-12,227.47,234.79,225.61,227.0,1223609.7658706377
2024-12-13,226.98,228.47,220.6,224.82,1237600.3175035738
2024-12-14,224.93,227.48,215.13,219.88,679074.330072997
2024-12-15,219.92,225.44,215.63,224.25,781187.754648537
2024-12-16,224.22,227.39,213.07,216.27,1308855.2355582425
2024-12-17,216.27,229.03,211.37,223.2,1560384.2428019918
2024-12-18,223.2,226.0,204.77,206.39,1405834.973194417
2024-12-19,206.49,215.0,186.77,193.66,2245420.4651915478
2024-12-20,196.04,199.57,170.03,194.35,2641577.157212317
2024-12-21,194.4,202.14,178.36,181.34,1486697.2346945829
2024-12-22,181.21,187.86,176.71,180.35,947729.743315891
2024-12-23,180.34,193.62,176.33,189.88,1295273.0556865116
2024-12-24,189.9,199.16,185.86,196.95,798916.508419172
2024-12-25,196.92,201.84,194.9,197.31,551767.407574274
2024-12-26,197.33,199.72,186.42,188.24,745802.4994923419
2024-12-27,188.27,194.55,182.51,183.95,738834.7225422172
2024-12-28,183.81,196.41,183.55,195.15,654534.4328627287
2024-12-29,195.17,197.79,188.19,189.6,639813.4190816508
2024-12-30,189.59,196.63,185.54,191.01,990189.5260674083
2024-12-31,189.9,199.25,187.72,188.96,1073084.8166167054
